,omn,vanilla,scenario,recourse,season
154,80.02032672363404,77.76093628792624,78.29661882307076,78.28459758082968,summer
155,118.98202763732924,117.67475684780722,117.68074956069479,117.69541675168466,summer
156,148.68155527702424,149.34711548465296,151.15992756222468,151.15945443897945,summer
157,141.23107742473456,140.18215303265362,140.20183038498897,140.2114387301463,summer
158,110.31906343864554,111.15085067790938,110.69006605409871,110.6904073694566,summer
159,115.9300121219281,114.55221434624234,114.99394892662724,114.9929972047713,summer
160,99.84985541216507,101.55395994231695,100.66912623028965,100.67015222144737,summer
161,166.69878917347256,165.24932282858165,161.34232462949595,161.3637117702048,summer
162,-28.414890029593742,-28.890830041581445,-27.38616177422466,-27.385081534408386,summer
163,104.8962850072061,106.18457791052339,106.05631459881045,106.06414468732598,summer
164,76.54718974703447,77.07419855640188,76.494078072636,76.49408841643996,summer
165,69.70783920316107,72.43092147426078,71.70467345454945,71.70264342401697,summer
166,3.212937699978908,2.785750086842473,4.3403854360879635,4.461949865939763,summer
167,96.71028512300528,102.81026542706672,102.46482912072817,102.46506495350907,summer
168,74.87325250293655,74.71198251456879,68.79482479327187,68.79911218815535,summer
169,51.259719203843446,58.55068244933769,59.21491388344868,59.22315657728064,summer
170,104.87013321487936,112.4712491522712,113.67120310949987,113.66679853166639,summer
171,164.2441975432837,158.43970057110548,157.75587073220692,157.7555633322911,summer
172,134.08315164466973,138.3246606913537,137.34908171872723,137.34940550426234,summer
173,79.16637977326528,78.13645521430281,77.40824779570568,77.4065443354477,summer
174,78.18509454914665,82.09386449720891,81.5136809232936,81.5113590627614,summer
175,26.172004835321523,24.6489530821735,27.234993197897378,27.231623834483184,summer
176,33.18960503746839,37.88068801295988,35.8926514386784,36.02574338145929,summer
177,98.44412357280929,98.93725775350075,98.24932792319528,98.24247631099206,summer
178,50.301534529641984,51.31884017736963,51.8074986492972,51.80919473531759,summer
179,128.95256977721965,128.2916674603017,128.4252391501475,128.44081962988608,summer
180,108.51645599902217,110.3684130659688,109.88709123077335,109.87995889513944,summer
181,64.2119210804453,62.29084331099763,64.52751061536232,64.52930497576602,summer
182,95.69710631123716,96.63073884215022,96.18101599667418,96.13588943069318,summer
183,30.1962142449549,34.38106324812043,33.884567777132105,33.88765066687536,summer
184,93.59975047839971,83.76891443576167,83.46203345073711,83.46104101913936,summer
185,30.53296987566284,39.55091435396625,35.53627343963707,35.531339379959874,summer
